일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm)
2014-08-04 3:00,24.5,186.3,6,31.5
2014-08-04 4:00,24.8,183.6,5.4,31.5
2014-08-04 5:00,24.4,183.2,3.8,31.5
2014-08-04 6:00,24.6,179.3,5.3,31.5
2014-08-04 7:00,24.1,182.3,4.4,31.5
2014-08-04 8:00,24.3,184.7,5.3,31.5
2014-08-04 9:00,24.2,181.7,6.1,31.5
2014-08-04 10:00,24.4,185.5,5.7,31.5
2014-08-04 11:00,24.4,181.4,4.7,31.5
2014-08-04 12:00,24.6,180.8,4.4,31.5
2014-08-04 13:00,24.4,180.6,5.3,31.5
2014-08-04 14:00,24.7,196.1,4.1,31.5
2014-08-04 15:00,25.1,187.8,4.5,31.5
2014-08-04 16:00,25.2,180.3,6.1,31.5
2014-08-04 17:00,25.1,195.9,4,31.5
2014-08-04 18:00,25,191.4,3.4,31.5
2014-08-04 19:00,24.8,200.6,4.3,31.5
2014-08-04 20:00,24,188,3.5,31.5
2014-08-04 21:00,23.8,185,2.9,31.5
2014-08-04 22:00,23.5,194.7,3.2,31.5
2014-08-04 23:00,23.6,202.8,3.5,31.5
2014-08-20 18:00,23.7,252.6,0.9,18.5
2014-08-20 19:00,24.2,177.5,2.9,18.5
2014-08-20 20:00,23.9,203,1.6,18.5
2014-08-20 21:00,23.8,242.8,1.9,18.5
2014-08-20 22:00,23.4,212.3,0.6,18.5
2014-08-20 23:00,23.8,186.2,1.3,18.5
2014-08-21 0:00,23.6,139.1,0.5,18.5
2014-08-21 1:00,23.9,213.5,0.9,18.5
2014-08-21 2:00,23.6,234.5,0.9,18.5
2014-08-21 3:00,23.3,309.4,1.7,18.5
2014-08-21 4:00,26.4,172.3,7,18.5
2014-08-21 5:00,26.7,180.4,6.5,18.5
2014-08-21 6:00,26.4,177.1,6.8,18.5
2014-08-21 7:00,26.8,174.6,6.2,18.5
2014-08-21 8:00,27,176.1,8.3,18.5
2014-08-21 9:00,27.5,180.8,8,18.5
2014-08-21 10:00,26.9,181.5,8.6,18.5
2014-08-21 11:00,26.7,182.4,8.1,18.5
2014-08-21 12:00,27,193.8,6.4,18.5
2014-08-21 13:00,27.2,178.3,8.6,18.5
2014-08-21 14:00,27.4,183.6,6.4,18.5
2014-08-21 15:00,27.5,199.8,4.8,18.5
2014-08-21 16:00,27.1,203.1,4.9,18.5
2014-08-21 17:00,26.4,204.2,4.8,18.5
2014-08-21 18:00,26.3,205.9,4,18.5
2014-08-21 19:00,25.7,205.6,4.4,18.5
2014-08-21 20:00,25.3,224.8,3.7,18.5
2014-08-21 21:00,25,200.5,3.6,18.5
2014-08-21 22:00,24.5,229,3.4,18.5
2014-08-21 23:00,24,205.5,2.9,18.5
2014-08-25 0:00,24.3,232.5,2.2,221.5
2014-08-25 1:00,24,236.5,1.7,221.5
2014-08-25 2:00,24,0,0.4,221.5
2014-08-25 3:00,23.7,296.8,0.7,221.5
2014-08-25 4:00,24.1,76.8,0.5,221.5
2014-08-25 5:00,23.9,0,0.4,221.5
2014-08-25 6:00,23.9,356.6,0.9,221.5
2014-08-25 7:00,23.8,0,0.3,221.5
2014-08-25 8:00,23.8,347.3,1.3,221.5
2014-08-25 9:00,24.2,257.2,1.6,221.5
2014-08-25 10:00,23.9,207.2,1.2,221.5
2014-08-25 11:00,23.9,277.6,0.9,221.5
2014-08-25 12:00,23.9,28.6,1.4,221.5
2014-08-25 13:00,23.3,23,3.1,221.5
2014-08-25 14:00,22.6,10.1,3.6,221.5
2014-08-25 15:00,22.7,345,2.9,221.5
2014-08-25 16:00,23,352.4,1.8,221.5
2014-08-25 17:00,24.2,59.4,0.9,221.5
2014-08-25 18:00,25,57.7,1.1,221.5
2014-08-25 19:00,25.2,171.1,1.6,221.5
2014-08-25 20:00,23.7,354.3,2.8,221.5
2014-08-25 21:00,22.5,339.7,2.6,221.5
2014-08-25 22:00,22.7,346.4,2,221.5
2014-08-25 23:00,22.6,350.2,1.9,221.5
2015-07-22 0:00,23.1,289,0.7,0.5
2015-07-22 1:00,23,261.2,0.6,0.5
2015-07-22 2:00,23,246.5,0.5,0.5
2015-07-22 3:00,22.9,0,0.1,0.5
2015-07-22 4:00,23.1,352.4,0.8,0.5
2015-07-22 5:00,22.9,341.3,1.6,0.5
2015-07-22 6:00,23,339,1.1,0.5
2015-07-22 7:00,23.1,18,0.8,0.5
2015-07-22 8:00,23.5,0,0,0.5
2015-07-22 9:00,24.4,245.3,0.8,0.5
2015-07-22 10:00,25.3,151.8,2.7,0.5
2015-07-22 11:00,25.6,52.9,1,0.5
2015-07-22 12:00,25.6,31.5,1.5,0.5
2015-07-22 13:00,25.3,243,1.6,0.5
2015-07-22 14:00,25.7,254.8,2.3,0.5
2015-07-22 15:00,27.1,213.5,2.3,0.5
2015-07-22 16:00,26.2,219.1,3.7,0.5
2015-07-22 17:00,25.3,224.8,3.5,0.5
2015-07-22 18:00,25.4,208.8,2.8,0.5
2015-07-22 19:00,25.1,213.8,2.9,0.5
2015-07-22 20:00,24.8,224.7,2.8,0.5
2015-07-22 21:00,25,198.5,3.2,0.5
2015-07-22 22:00,25.1,250.7,1.6,0.5
2015-07-22 23:00,24.5,200.2,2.8,0.5
2015-07-23 0:00,24,186.7,3,71.5
2015-07-23 1:00,24.4,194.4,1.5,71.5
2015-07-23 2:00,24.1,178.7,1.9,71.5
2015-07-23 3:00,24,184.3,2.9,71.5
2015-07-23 4:00,24,190.6,1.9,71.5
2015-07-23 5:00,24,182.6,4.2,71.5
2015-07-23 6:00,23.7,181,4.7,71.5
2015-07-23 7:00,23.7,179.6,2.3,71.5
2015-07-23 8:00,24.2,0,0,71.5
2015-07-23 9:00,24.2,236.6,2.4,71.5
2015-07-23 10:00,24.8,178.7,3.4,71.5
2015-07-23 11:00,27,195.2,2.4,71.5
2015-07-23 12:00,27.3,203,4.5,71.5
2015-07-23 13:00,27,206.3,4.2,71.5
2015-07-23 14:00,28,200.9,4.4,71.5
2015-07-23 15:00,28,194.9,4.4,71.5
2015-07-23 16:00,28.2,183.6,4.2,71.5
2015-07-23 17:00,26.9,182.4,4.7,71.5
2015-07-23 18:00,26.5,186.1,4.7,71.5
2015-07-23 19:00,25.9,184.9,4.7,71.5
2015-07-23 20:00,25.8,195.4,3.8,71.5
2015-07-23 21:00,25.5,193.5,5.5,71.5
2015-07-23 22:00,25.6,184,3.9,71.5
2015-07-23 23:00,25.8,185.3,4.6,71.5
2015-07-24 0:00,25.5,205.4,3.7,4.5
2015-07-24 1:00,25.1,194.8,3.9,4.5
2015-07-24 2:00,25.3,192.7,4,4.5
2015-07-24 3:00,24.9,200.4,4.7,4.5
2015-07-24 4:00,24.7,207.3,5.1,4.5
2015-07-24 5:00,25,191.7,5.4,4.5
2015-07-24 6:00,25.1,188.4,6.2,4.5
2015-07-24 7:00,25.3,185.9,6.4,4.5
2015-07-24 8:00,26.1,184,6.7,4.5
2015-07-24 9:00,26.1,195.7,6.9,4.5
2015-07-24 10:00,27,189.2,6.6,4.5
2015-07-24 11:00,26.2,196.8,5.2,4.5
2015-07-24 12:00,25.8,193.4,5.9,4.5
2015-07-24 13:00,25.8,186.5,6.9,4.5
2015-07-24 14:00,26.3,184.5,6.7,4.5
2015-07-24 15:00,27.1,190.9,5.2,4.5
2015-07-24 16:00,27.7,193.2,4.7,4.5
2015-07-24 17:00,26.4,187.8,5.6,4.5
2015-07-24 18:00,26.1,183.5,6.3,4.5
2015-07-24 19:00,26.1,180.3,5.4,4.5
2015-07-24 20:00,25.6,183.6,5.7,4.5
2015-07-24 21:00,25.7,185.1,5.4,4.5
2015-07-24 22:00,25.6,185.2,5.1,4.5
2015-07-24 23:00,25.7,189.1,5.2,4.5
2015-07-25 0:00,25.2,188.6,4.2,0
2015-07-25 1:00,24.8,202.3,3.3,0
2015-07-25 2:00,25.1,187.3,2.8,0
2015-07-25 3:00,25,198.4,2.9,0
2015-07-25 4:00,24.8,181.4,4.2,0
2015-07-25 5:00,25,186.4,4.6,0
2015-07-25 6:00,24.9,182.4,4.6,0
2015-07-25 7:00,25.2,188.4,5.1,0
2015-07-25 8:00,26.7,192.1,4.2,0
2015-07-25 9:00,26.7,189.7,5.4,0
2015-07-25 10:00,27.1,193,4.8,0
2015-07-25 11:00,27.3,192.8,7.4,0
2015-07-25 12:00,27.4,201.7,6.7,0
2015-07-25 13:00,28.4,199.8,5.9,0
2015-07-25 14:00,27.6,198.4,6.3,0
2015-07-25 15:00,27.9,205.4,5.8,0
2015-07-25 16:00,28.6,206.3,5.5,0
2015-07-25 17:00,28.2,197.3,4.5,0
2015-07-25 18:00,28.1,198.9,4.4,0
2015-07-25 19:00,27.5,229.8,3,0
2015-07-25 20:00,26.5,234,3.6,0
2015-07-25 21:00,26.3,219.3,2.7,0
2015-07-25 22:00,26.1,179.7,2,0
2015-07-25 23:00,25.3,0,0.3,0
2015-07-26 0:00,25.4,176.9,2.4,0
2015-07-26 1:00,25.2,191,1.5,0
2015-07-26 2:00,24.1,27.3,0.6,0
2015-07-26 3:00,23.3,343.7,1.5,0
2015-07-26 4:00,23.5,343.1,0.6,0
2015-07-26 5:00,22.8,342,1.3,0
2015-07-26 6:00,23.3,0,0.2,0
2015-07-26 7:00,24.6,0,0.4,0
2015-07-26 8:00,25.9,276.1,1,0
2015-07-26 9:00,27.5,267.7,1.6,0
2015-07-26 10:00,29.1,272.4,1.6,0
2015-07-26 11:00,30.7,301.1,1.7,0
2015-07-26 12:00,32,331,1.1,0
2015-07-26 13:00,32.3,47,0.9,0
2015-07-26 14:00,31.4,115.5,3.8,0
2015-07-26 15:00,30.9,107.6,5,0
2015-07-26 16:00,31,85.6,4.6,0
2015-07-26 17:00,31.8,75.7,3,0
2015-07-26 18:00,31,67.5,3.2,0
2015-07-26 19:00,30.1,69.7,3,0
2015-07-26 20:00,29.3,68.2,2.5,0
2015-07-26 21:00,28.8,56.6,2.6,0
2015-07-26 22:00,28.5,49.2,2.2,0
2015-07-26 23:00,27.6,248.3,1.5,0
2015-08-23 0:00,24.3,347.1,0.6,0
2015-08-23 1:00,23.7,346.9,1.8,0
2015-08-23 2:00,24,0,0.4,0
2015-08-23 3:00,23.5,354.1,1.2,0
2015-08-23 4:00,23.5,0,0.1,0
2015-08-23 5:00,23,17.9,1.2,0
2015-08-23 6:00,23,21.6,0.8,0
2015-08-23 7:00,23.8,41.9,1,0
2015-08-23 8:00,23.6,348,1.2,0
2015-08-23 9:00,24.6,354.2,1.6,0
2015-08-23 10:00,25.7,339.6,1.6,0
2015-08-23 11:00,27.9,297.9,1.3,0
2015-08-23 12:00,28.1,271.9,2.3,0
2015-08-23 13:00,28.6,255.8,1.7,0
2015-08-23 14:00,28.7,227.1,1.2,0
2015-08-23 15:00,28.2,66.3,3.2,0
2015-08-23 16:00,28.3,73.1,3.4,0
2015-08-23 17:00,27.8,75.4,2.6,0
2015-08-23 18:00,27,78.2,4.1,0
2015-08-23 19:00,26.1,75.4,4,0
2015-08-23 20:00,25.7,49.8,4,0
2015-08-23 21:00,25.5,59,3.2,0
2015-08-23 22:00,25.3,60.3,3.5,0
2015-08-23 23:00,25,53.1,3,0
2015-08-24 0:00,25,55,4,1
2015-08-24 1:00,25,38.6,2.2,1
2015-08-24 2:00,24.9,27.8,1.6,1
2015-08-24 3:00,24.5,346.8,1.6,1
2015-08-24 4:00,25,38.8,2.4,1
2015-08-24 5:00,24.9,28.2,2.2,1
2015-08-24 6:00,24.8,57,3.4,1
2015-08-24 7:00,25.1,41.5,2.7,1
2015-08-24 8:00,25.5,38.6,3.1,1
2015-08-24 9:00,25.9,50.5,3,1
2015-08-24 10:00,26.4,37.8,4.1,1
2015-08-24 11:00,26.3,59.8,5,1
2015-08-24 12:00,26.4,56.1,4.6,1
2015-08-24 13:00,26.1,34,3.8,1
2015-08-24 14:00,26,37.2,3.2,1
2015-08-24 15:00,26.2,31.1,2.5,1
2015-08-24 16:00,25.5,46.1,4.3,1
2015-08-24 17:00,24.9,27.3,3.4,1
2015-08-24 18:00,24.7,17.6,2.4,1
2015-08-24 19:00,24.5,54,4.2,1
2015-08-24 20:00,24.3,27.5,2.2,1
2015-08-24 21:00,24.8,35.4,3.5,1
2015-08-24 22:00,25,42.6,3.9,1
2015-08-24 23:00,24.7,64.6,4.8,1
2015-08-25 0:00,24.6,49.1,6,30
2015-08-25 1:00,24.2,50.6,5.8,30
2015-08-25 2:00,24.2,51.5,4.2,30
2015-08-25 3:00,23.9,37.3,4.7,30
2015-08-25 4:00,23.7,29.5,5.7,30
2015-08-25 5:00,24.9,33.9,6.2,30
2015-08-25 6:00,24.7,36.5,7.3,30
2015-08-25 7:00,23.8,29.9,7.9,30
2015-08-25 8:00,23.9,27.7,7.5,30
2015-08-25 9:00,23.3,28.4,8.3,30
2015-08-25 10:00,22.6,12.2,3.6,30
2015-08-25 11:00,22.2,351.4,4.3,30
2015-08-25 12:00,22.4,357.1,6.3,30
2015-08-25 13:00,22.3,352.7,5.8,30
2015-08-25 14:00,23,10.9,3.8,30
2015-08-25 15:00,23,355.7,5.6,30
2015-08-25 16:00,22.4,209.1,2.7,30
2015-08-25 17:00,22.1,261,3.1,30
2015-08-25 18:00,22,257.4,2.7,30
2015-08-25 19:00,22.3,276.1,2.1,30
2015-08-25 20:00,21.4,247.2,3.1,30
2015-08-25 21:00,21.4,241.8,2.4,30
2015-08-25 22:00,20.7,188.2,2.3,30
2015-08-25 23:00,20.8,188.5,1.7,30
2015-08-26 0:00,20.8,199.1,1.4,0
2015-08-26 1:00,20.7,171.4,1.8,0
2015-08-26 2:00,20.7,167.3,0.9,0
2015-08-26 3:00,20.5,169.5,0.7,0
2015-08-26 4:00,20,85.8,0.9,0
2015-08-26 5:00,19.7,216.9,0.7,0
2015-08-26 6:00,20,217.3,0.5,0
2015-08-26 7:00,20.4,0,0,0
2015-08-26 8:00,22.2,0,0.2,0
2015-08-26 9:00,22.6,354.9,1.1,0
2015-08-26 10:00,22.9,0,0.4,0
2015-08-26 11:00,22.9,228.7,1.4,0
2015-08-26 12:00,23.6,229.8,0.8,0
2015-08-26 13:00,24.7,0,0.4,0
2015-08-26 14:00,26.2,53.7,1.2,0
2015-08-26 15:00,25.6,152.9,1.7,0
2015-08-26 16:00,25.6,143.2,2.2,0
2015-08-26 17:00,24.2,86.2,3.5,0
2015-08-26 18:00,23.2,98.7,2.9,0
2015-08-26 19:00,22.4,94.9,3,0
2015-08-26 20:00,22.4,109.1,3.1,0
2015-08-26 21:00,22.2,121.1,2.2,0
2015-08-26 22:00,22.4,125.8,0.8,0
2015-08-26 23:00,22.3,310.5,0.8,0
2015-08-27 0:00,22.2,272.5,0.5,0
2015-08-27 1:00,21.7,356,0.6,0
2015-08-27 2:00,21.7,0,0,0
2015-08-27 3:00,21.7,0,0,0
2015-08-27 4:00,21.5,0,0.2,0
2015-08-27 5:00,21.1,0,0.4,0
2015-08-27 6:00,20.4,264.5,0.6,0
2015-08-27 7:00,21,270.4,0.5,0
2015-08-27 8:00,22.7,220.9,0.9,0
2015-08-27 9:00,23.9,248.4,1.9,0
2015-08-27 10:00,25.6,234.6,2.3,0
2015-08-27 11:00,26.2,212,4.3,0
2015-08-27 12:00,27.7,233.4,3.5,0
2015-08-27 13:00,28.2,215.2,3,0
2015-08-27 14:00,28.9,194.4,4.6,0
2015-08-27 15:00,28.4,201,4.7,0
2015-08-27 16:00,27.3,199.1,4.7,0
2015-08-27 17:00,27,197.1,4,0
2015-08-27 18:00,26,233.9,4.1,0
2015-08-27 19:00,25.8,211.7,3.6,0
2015-08-27 20:00,25.2,201.3,3,0
2015-08-27 21:00,24.4,168.5,2.6,0
2015-08-27 22:00,24.3,211.6,3,0
2015-08-27 23:00,24,209.1,1.7,0
2016-05-02 0:00,16.5,255.7,1.2,0
2016-05-02 1:00,14.4,358.1,1.1,0
2016-05-02 2:00,13.5,0,0.3,0
2016-05-02 3:00,13.1,0,0.4,0
2016-05-02 4:00,12.9,0,0.4,0
2016-05-02 5:00,13,327.6,0.5,0
2016-05-02 6:00,13.1,345.5,0.9,0
2016-05-02 7:00,14.6,346.2,1.2,0
2016-05-02 8:00,18.1,316,0.8,0
2016-05-02 9:00,20.5,238.6,2.8,0
2016-05-02 10:00,21.4,236.9,2.5,0
2016-05-02 11:00,22.1,219.8,2.9,0
2016-05-02 12:00,22,217.3,4.2,0
2016-05-02 13:00,22.8,220.3,5.3,0
2016-05-02 14:00,23.2,223,5.1,0
2016-05-02 15:00,23.5,223.4,4.8,0
2016-05-02 16:00,22.5,203,4.2,0
2016-05-02 17:00,21.3,224.4,3.4,0
2016-05-02 18:00,20.4,232.3,3.5,0
2016-05-02 19:00,20.5,230.7,2.3,0
2016-05-02 20:00,20.2,238.9,2.2,0
2016-05-02 21:00,20,244.5,1.9,0
2016-05-02 22:00,21.6,201.9,3,0
2016-05-02 23:00,20.3,216.5,3.1,0
2016-05-03 0:00,21.1,194.2,3.6,51
2016-05-03 1:00,21,185.3,3.6,51
2016-05-03 2:00,20.2,164.2,6.1,51
2016-05-03 3:00,18.8,166.4,4.3,51
2016-05-03 4:00,19.2,160.5,5.4,51
2016-05-03 5:00,19.3,163,6,51
2016-05-03 6:00,18.7,152.1,5.9,51
2016-05-03 7:00,17.9,161.7,6,51
2016-05-03 8:00,17.7,168.8,5.4,51
2016-05-03 9:00,17.7,143.2,5.9,51
2016-05-03 10:00,18.2,145.5,7.8,51
2016-05-03 11:00,19,163,7.5,51
2016-05-03 12:00,19.1,186.2,4.2,51
2016-05-03 13:00,18.8,194.2,3.3,51
2016-05-03 14:00,18.9,211.1,3.4,51
2016-05-03 15:00,19.5,223,8.7,51
2016-05-03 16:00,19.3,221.6,9,51
2016-05-03 17:00,17.9,237.4,8.2,51
2016-05-03 18:00,17.1,240.7,8.8,51
2016-05-03 19:00,16.1,226.2,8.1,51
2016-05-03 20:00,15.3,243.6,6.7,51
2016-05-03 21:00,15.1,235.4,5,51
2016-05-03 22:00,14.7,239.6,5.3,51
2016-05-03 23:00,15,225,6.1,51
2016-05-04 0:00,15,224.5,6.2,0
2016-05-04 1:00,14.5,246.5,5.1,0
2016-05-04 2:00,14.8,233.2,4.3,0
2016-05-04 3:00,14.7,243.2,4.9,0
2016-05-04 4:00,14.3,249.8,3.5,0
2016-05-04 5:00,14.6,224.5,3.8,0
2016-05-04 6:00,14.9,216.7,5.4,0
2016-05-04 7:00,15.6,217.6,5.3,0
2016-05-04 8:00,16.9,220.6,4.9,0
2016-05-04 9:00,18.4,222.1,5.6,0
2016-05-04 10:00,20.4,227.3,5.9,0
2016-05-04 11:00,22.2,221.7,6.6,0
2016-05-04 12:00,22.9,221.1,8,0
2016-05-04 13:00,24,235.7,6.2,0
2016-05-04 14:00,25.9,265.7,7.3,0
2016-05-04 15:00,25.7,279.4,8.5,0
2016-05-04 16:00,25.2,275.4,9.2,0
2016-05-04 17:00,24.2,263.3,8.8,0
2016-05-04 18:00,23.5,282.6,5.7,0
2016-05-04 19:00,21.8,260.8,5.9,0
2016-05-04 20:00,19.6,241.5,3.3,0
2016-05-04 21:00,18.7,242.1,5,0
2016-05-04 22:00,18.3,245.8,4,0
2016-05-04 23:00,18.9,228.9,5.5,0
2016-05-05 0:00,18.4,226.3,4.1,0
2016-05-05 1:00,18,232.8,4,0
2016-05-05 2:00,17.2,293.4,3.6,0
2016-05-05 3:00,15.1,245.1,1.5,0
2016-05-05 4:00,14.1,0,0.4,0
2016-05-05 5:00,13.9,91.4,1.4,0
2016-05-05 6:00,12.4,0,0.3,0
2016-05-05 7:00,14.7,12.7,1,0
2016-05-05 8:00,16.5,340.6,1.6,0
2016-05-05 9:00,19.7,307.9,1.2,0
2016-05-05 10:00,21.5,240.2,1.5,0
2016-05-05 11:00,23.2,255.7,1.7,0
2016-05-05 12:00,24.6,242.7,2.3,0
2016-05-05 13:00,24.8,241.8,2.9,0
2016-05-05 14:00,24.1,224,4.5,0
2016-05-05 15:00,22.3,219.7,4.3,0
2016-05-05 16:00,21.2,243,3.7,0
2016-05-05 17:00,21.7,226.1,2.7,0
2016-05-05 18:00,21.2,198.8,1.3,0
2016-05-05 19:00,20.7,188.6,2.7,0
2016-05-05 20:00,20,190.7,2,0
2016-05-05 21:00,17.6,0.9,2,0
2016-05-05 22:00,17.4,342.3,1,0
2016-05-05 23:00,17.8,332.5,0.7,0
2016-07-01 0:00,24.1,225,2.7,62
2016-07-01 1:00,23.9,220.2,2.3,62
2016-07-01 2:00,23.8,221.9,2.2,62
2016-07-01 3:00,23.9,213.9,1.5,62
2016-07-01 4:00,23.5,187.6,0.8,62
2016-07-01 5:00,23.8,192.1,1.1,62
2016-07-01 6:00,24.3,181.5,1.1,62
2016-07-01 7:00,24.2,194.5,1.5,62
2016-07-01 8:00,24.6,220,1.6,62
2016-07-01 9:00,24.7,251.9,1.6,62
2016-07-01 10:00,25.2,174.2,3.3,62
2016-07-01 11:00,23.8,237.6,3.3,62
2016-07-01 12:00,25.4,192.9,2.3,62
2016-07-01 13:00,25.9,195.6,3.5,62
2016-07-01 14:00,24.1,223,5.2,62
2016-07-01 15:00,25.4,196.8,2.5,62
2016-07-01 16:00,24.1,217,4.5,62
2016-07-01 17:00,23.7,213.9,5.2,62
2016-07-01 18:00,24.4,206.6,2.8,62
2016-07-01 19:00,24.7,203.4,1,62
2016-07-01 20:00,25.1,206.2,3.3,62
2016-07-01 21:00,25.5,199.7,4.9,62
2016-07-01 22:00,25.5,202,3.9,62
2016-07-01 23:00,25.4,209.6,4.3,62
2016-07-02 0:00,25.5,210.8,4.6,59
2016-07-02 1:00,25.2,197.4,5.3,59
2016-07-02 2:00,25.2,198.5,4.6,59
2016-07-02 3:00,24.8,209.7,5.1,59
2016-07-02 4:00,25.1,205.6,3.7,59
2016-07-02 5:00,25.3,208.1,2.7,59
2016-07-02 6:00,25.3,235.3,7.1,59
2016-07-02 7:00,25.3,221.3,4.2,59
2016-07-02 8:00,25,212.6,3.4,59
2016-07-02 9:00,25.3,218.5,3.7,59
2016-07-02 10:00,25.9,222.4,3.6,59
2016-07-02 11:00,24,214.6,4.7,59
2016-07-02 12:00,24.6,191.6,3.3,59
2016-07-02 13:00,25.3,202.6,1.6,59
2016-07-02 14:00,24.6,224.4,2.1,59
2016-07-02 15:00,24.4,191.5,1.3,59
2016-07-02 16:00,22.8,149,1.3,59
2016-07-02 17:00,23.9,93.9,0.8,59
2016-07-02 18:00,23.9,317.1,0.6,59
2016-07-02 19:00,24.1,222.2,1,59
2016-07-02 20:00,24.1,214.3,2.3,59
2016-07-02 21:00,24.2,241.6,1.7,59
2016-07-02 22:00,24,222.9,2.8,59
2016-07-02 23:00,23.3,231.6,2.6,59
2016-07-03 0:00,22.8,198.9,1.6,26
2016-07-03 1:00,22.8,200.9,2.1,26
2016-07-03 2:00,22.8,220.5,1.4,26
2016-07-03 3:00,22.8,216.9,1.5,26
2016-07-03 4:00,22.7,195.7,1.7,26
2016-07-03 5:00,22.5,245,0.7,26
2016-07-03 6:00,22.3,0,0.2,26
2016-07-03 7:00,22.9,271.7,0.8,26
2016-07-03 8:00,24,257.2,0.8,26
2016-07-03 9:00,24.6,228.9,2.3,26
2016-07-03 10:00,24.7,235.2,1.7,26
2016-07-03 11:00,25.2,304.2,0.6,26
2016-07-03 12:00,24.9,272.9,0.8,26
2016-07-03 13:00,25.9,279.1,1,26
2016-07-03 14:00,23.3,0,0.2,26
2016-07-03 15:00,24.9,79.7,2.3,26
2016-07-03 16:00,24.2,226.2,0.7,26
2016-07-03 17:00,23.4,219.6,0.6,26
2016-07-03 18:00,22.3,316.4,3.8,26
2016-07-03 19:00,22.2,264.1,0.9,26
2016-07-03 20:00,22.3,228.7,2.3,26
2016-07-03 21:00,22.1,90.6,2.4,26
2016-07-03 22:00,22.1,84.5,1.9,26
2016-07-03 23:00,22.1,59.8,0.9,26
2016-07-04 0:00,21.7,341.9,0.8,59.5
2016-07-04 1:00,21.7,0,0.4,59.5
2016-07-04 2:00,22.1,51.5,1,59.5
2016-07-04 3:00,21.4,3.3,1,59.5
2016-07-04 4:00,22,126,1,59.5
2016-07-04 5:00,21.5,12,2.2,59.5
2016-07-04 6:00,21.7,25.6,1.5,59.5
2016-07-04 7:00,21.9,357.6,0.9,59.5
2016-07-04 8:00,22.4,351.3,1.4,59.5
2016-07-04 9:00,22.6,352.8,1.5,59.5
2016-07-04 10:00,23.1,347.6,1.3,59.5
2016-07-04 11:00,23.9,351.9,1.3,59.5
2016-07-04 12:00,24.1,76.2,1.3,59.5
2016-07-04 13:00,24.3,75.1,1.5,59.5
2016-07-04 14:00,23.4,2,2.5,59.5
2016-07-04 15:00,24.8,352.6,1.7,59.5
2016-07-04 16:00,24.4,7,3.2,59.5
2016-07-04 17:00,24.4,2,1.9,59.5
2016-07-04 18:00,24.4,8.7,0.8,59.5
2016-07-04 19:00,24.2,62.4,1.7,59.5
2016-07-04 20:00,23.9,18.8,0.9,59.5
2016-07-04 21:00,23.6,46.6,2.1,59.5
2016-07-04 22:00,23.5,16.1,1.7,59.5
2016-07-04 23:00,22.8,11.2,2.9,59.5
2016-07-05 0:00,22.6,14.3,3,1.5
2016-07-05 1:00,22.9,40.4,1.9,1.5
2016-07-05 2:00,22.5,358.6,2,1.5
2016-07-05 3:00,22.4,10.9,1.4,1.5
2016-07-05 4:00,22.3,0.2,1.8,1.5
2016-07-05 5:00,22.5,0,0.4,1.5
2016-07-05 6:00,23.3,337.2,0.9,1.5
2016-07-05 7:00,25.5,204.1,2.7,1.5
2016-07-05 8:00,24.4,235.1,2.9,1.5
2016-07-05 9:00,25.3,221.2,3.1,1.5
2016-07-05 10:00,25.4,224.3,3,1.5
2016-07-05 11:00,26.3,222.4,3.5,1.5
2016-07-05 12:00,27.2,217.7,3.9,1.5
2016-07-05 13:00,26.4,219.1,4.8,1.5
2016-07-05 14:00,28.3,202.2,2.8,1.5
2016-07-05 15:00,27.1,212.5,3.2,1.5
2016-07-05 16:00,27.8,201.7,4.5,1.5
2016-07-05 17:00,27.3,209.3,4.2,1.5
2016-07-05 18:00,27,198.2,3.2,1.5
2016-07-05 19:00,26.5,204.8,3.2,1.5
2016-07-05 20:00,26.3,213.3,3.4,1.5
2016-07-05 21:00,26.4,208.1,2.6,1.5
2016-07-05 22:00,26.2,200.4,2.3,1.5
2016-07-05 23:00,26.2,207.6,1.5,1.5
2016-07-06 0:00,25.6,225.5,3.1,1
2016-07-06 1:00,25.9,203.7,1.2,1
2016-07-06 2:00,25.7,195.8,2.9,1
2016-07-06 3:00,26.1,194.1,1.6,1
2016-07-06 4:00,25.9,188.1,1.2,1
2016-07-06 5:00,25.1,316.3,0.8,1
2016-07-06 6:00,25.4,258.3,0.6,1
2016-07-06 7:00,25.6,229.6,1.1,1
2016-07-06 8:00,27.3,223.8,2.3,1
2016-07-06 9:00,27.9,229,2.8,1
2016-07-06 10:00,29,235.9,3.2,1
2016-07-06 11:00,28.7,230.3,3.8,1
2016-07-06 12:00,29.2,231.9,3.8,1
2016-07-06 13:00,29.7,225.9,4.2,1
2016-07-06 14:00,30.2,217.5,3.3,1
2016-07-06 15:00,29.5,212.8,3.1,1
2016-07-06 16:00,29.8,223.2,2.8,1
2016-07-06 17:00,29.1,219.4,2.5,1
2016-07-06 18:00,28.6,229.6,3,1
2016-07-06 19:00,27.8,194.4,2.2,1
2016-07-06 20:00,26.2,247,1.3,1
2016-07-06 21:00,26.9,213.2,1.2,1
2016-07-06 22:00,26.5,62.7,1,1
2016-07-06 23:00,23.6,67.7,3.3,1
2016-07-07 0:00,23.3,84.5,3.3,0
2016-07-07 1:00,23.6,29.2,1.8,0
2016-07-07 2:00,23.5,352.4,1.1,0
2016-07-07 3:00,23.5,326.9,0.5,0
