일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
2018-06-21 13:00,30.2,325.3,1.5,0,25.5
2018-06-21 14:00,31.2,318.3,1.6,0,23.5
2018-06-21 15:00,30.7,253.5,1.2,0,26
2018-06-21 16:00,30.5,220.8,1.9,0,29.2
2018-06-21 17:00,29.5,200.6,2.9,0,34.2
2018-06-21 18:00,28.3,214.1,2.9,0,35
2018-06-21 19:00,26.4,198.5,2.2,0,35.1
2018-06-21 20:00,25.3,175.7,0.9,0,34.7
2018-06-21 21:00,23.9,350.6,0.9,0,36.8
2018-06-21 22:00,23.8,325.1,0.7,0,39.3
2018-06-21 23:00,22.9,0,0,0,42.9
2018-06-22 0:00,21.8,7,1.7,0,49.4
2018-06-22 1:00,20.3,12,1.2,0,56.6
2018-06-22 2:00,20.5,10.3,1.8,0,56.3
2018-06-22 3:00,19.8,0,0.4,0,59.6
2018-06-22 4:00,19.4,9.9,1.5,0,62.2
2018-06-22 5:00,18.6,9.9,1,0,61.4
2018-06-22 6:00,19.1,15.4,1.1,0,57.7
2018-06-22 7:00,20,24.7,0.9,0,52.6
2018-06-22 8:00,23.4,0,0.2,0,49.3
2018-06-22 9:00,25,7.8,0.8,0,43.9
2018-06-22 10:00,27,0,0.4,0,40.6
2018-06-22 11:00,28.3,258.3,0.8,0,34.9
2018-06-22 12:00,28.5,172.5,2.7,0,36.9
2018-06-22 13:00,29.3,189.4,2.9,0,33.7
2018-06-22 14:00,28.5,168.1,3.4,0,38.1
2018-06-22 15:00,28,191.4,3.9,0,38.7
2018-06-22 16:00,27.3,157.2,3.2,0,34.6
2018-06-22 17:00,26.6,179.1,2.4,0,33
2018-06-22 18:00,24.9,171.2,0.7,0,43.3
2018-06-22 19:00,24.3,145.3,1,0,42.2
2018-06-22 20:00,23.2,144.2,0.6,0,45.5
2018-06-22 21:00,23.3,96.6,0.9,0,45.5
2018-06-22 22:00,22.9,23,1.2,0,51
2018-06-22 23:00,22.1,28.7,1,0,55.3
2018-06-23 0:00,21.8,20.3,1.2,0,53.1
2018-06-23 1:00,21.5,38.1,1.1,0,53.8
2018-06-23 2:00,21.1,0,0.1,0,59.9
2018-06-23 3:00,21.5,12.8,1.8,0,57.7
2018-06-23 4:00,21.4,0,0.4,0,57.3
2018-06-23 5:00,21.7,173.2,1.5,0,76.7
2018-06-23 6:00,21.2,0,0.1,0,69.7
2018-06-23 7:00,20.1,4.5,1.3,0,74
2018-06-23 8:00,20.3,157.2,0.6,0,77.4
2018-06-23 9:00,21.9,229.2,1.5,0,67.6
2018-06-23 10:00,22.5,216.7,1.4,0,63.5
2018-06-23 11:00,23.1,326.2,0.7,0,64.5
2018-06-23 12:00,24.2,231.8,1.5,0,56.3
2018-06-23 13:00,26,222.8,1.1,0,50.6
2018-06-23 14:00,27.2,269.7,1.7,0,42.7
2018-06-23 15:00,27.5,221.3,3.3,0,41.7
2018-06-23 16:00,27.4,202.7,2.7,0,41.5
2018-06-23 17:00,26.4,180.7,3.7,0,42.3
2018-06-23 18:00,25.8,174.8,2.9,0,47.9
2018-06-23 19:00,24.7,188.1,2.7,0,49
2018-06-23 20:00,24.1,207.4,2.1,0,53.3
2018-06-23 21:00,23.3,181.6,1.3,0,55
2018-06-23 22:00,21.7,0,0.3,0,59.9
2018-06-23 23:00,21.5,0,0,0,65
2018-06-24 0:00,22.3,251.6,1,0,63.1
2018-06-24 1:00,21.3,0,0.3,0,68.7
2018-06-24 2:00,20.7,0,0.2,0,71.5
2018-06-24 3:00,21,0,0.4,0,68.9
2018-06-24 4:00,22,114.5,1.2,0,60.4
2018-06-24 5:00,21.8,206.9,0.6,0,58.6
2018-06-24 6:00,22.2,220.2,0.6,0,59.1
2018-06-24 7:00,23.7,288.8,1.5,0,54.7
2018-06-24 8:00,25.5,2.5,1.1,0,50.3
2018-06-24 9:00,27.6,139.5,0.8,0,46.9
2018-06-24 10:00,28.7,215.6,1.8,0,41.8
2018-06-24 11:00,31.7,346.2,0.8,0,37.3
2018-06-24 12:00,32.6,305.5,1.6,0,27.1
2018-06-24 13:00,31.8,164.1,3.3,0,34.9
2018-06-24 14:00,29.7,149.2,4.6,0,42.8
2018-06-24 15:00,31.9,196.2,3.1,0,36.2
2018-06-24 16:00,30.3,168.6,2.4,0,40.6
2018-06-24 17:00,31.5,209.8,2.6,0,37.1
2018-06-24 18:00,30.6,225.2,3.2,0,31.3
2018-06-24 19:00,29.5,191.4,1.6,0,33.1
2018-06-24 20:00,27.6,178.1,1.4,0,39.2
2018-06-24 21:00,26.1,159.7,2.1,0,52
2018-06-24 22:00,24.8,163.7,1.4,0,60.4
2018-06-24 23:00,23.8,167,1.3,0,67.2
2018-06-25 0:00,22.8,0,0.3,0,73.8
2018-06-25 1:00,22.6,168.8,0.5,0,75.1
2018-06-25 2:00,22.6,123.8,0.5,0,70.8
2018-06-25 3:00,22.3,196.3,0.7,0,77.6
2018-06-25 4:00,21.9,0,0.4,0,79.7
2018-06-25 5:00,21.4,0,0,0,82.9
2018-06-25 6:00,21.5,42.8,0.6,0,74.7
2018-06-25 7:00,22.5,34,0.6,0,71.5
2018-06-25 8:00,25.8,0,0.3,0,60.1
2018-06-25 9:00,28.2,132.7,0.8,0,53.4
2018-06-25 10:00,31.6,200.8,1.2,0,40.7
2018-06-25 11:00,29.8,157.7,2.6,0,49.2
2018-06-25 12:00,30.9,164.2,2.2,0,47.5
2018-06-25 13:00,29.1,148.8,3.4,0,51.6
2018-06-25 14:00,29,144.6,3.2,0,52.7
2018-06-25 15:00,31.1,201.2,1.6,0,41.1
2018-06-25 16:00,29.5,181.3,1.7,0,47.8
2018-06-25 17:00,28.3,155.4,3,0,51.4
2018-06-25 18:00,28.2,184.7,2.1,0,51.1
2018-06-25 19:00,26.9,165.3,1.6,0,55.2
2018-06-25 20:00,25.4,173.4,1,0,62.8
2018-06-25 21:00,24.5,165.2,1,0,64.5
2018-06-25 22:00,23.5,143,0.5,0,69.7
2018-06-25 23:00,22.6,0,0,0,72
2018-06-26 0:00,22.7,181.5,0.7,1.5,64.5
2018-06-26 1:00,23,189.3,1.5,1.5,62.4
2018-06-26 2:00,22.7,183.1,1.3,1.5,56.5
2018-06-26 3:00,22.1,153.4,0.5,1.5,62
2018-06-26 4:00,22.6,176.3,0.5,1.5,64.6
2018-06-26 5:00,22.6,220.2,0.5,1.5,68.1
2018-06-26 6:00,23.2,165.1,1.1,1.5,68.8
2018-06-26 7:00,22.6,227.4,1.7,1.5,76.4
2018-06-26 8:00,22.2,152.3,1.7,1.5,82.9
2018-06-26 9:00,21.6,167.1,1.2,1.5,90.3
2018-06-26 10:00,22.1,165.5,0.7,1.5,90.1
2018-06-26 11:00,23.2,193.7,3.2,1.5,90.1
2018-06-26 12:00,23.6,183.3,3.7,1.5,90.8
2018-06-26 13:00,25.2,181.8,4.8,1.5,84.4
2018-06-26 14:00,25.1,188,4.7,1.5,76.7
2018-06-26 15:00,25.1,182.5,3.6,1.5,78.7
2018-06-26 16:00,24.6,195.9,4.6,1.5,80.4
2018-06-26 17:00,24.7,190.3,3.5,1.5,80.5
2018-06-26 18:00,24.7,188.4,4,1.5,80.6
2018-06-26 19:00,24.7,191.8,3.4,1.5,80.4
2018-06-26 20:00,24.6,205.3,2.7,1.5,80.6
2018-06-26 21:00,24,186.1,3,1.5,82.4
2018-06-26 22:00,24.6,186.4,2.8,1.5,80.8
2018-06-26 23:00,25.1,203.6,3.7,1.5,76.9
2018-06-27 0:00,25.1,201.6,3.3,9,76.3
2018-06-27 1:00,25.1,224.7,5,9,75.2
2018-06-27 2:00,25,189.6,5,9,75
2018-06-27 3:00,24.4,188.3,3.9,9,77.4
2018-06-27 4:00,24.3,190.6,4.3,9,78.9
2018-06-27 5:00,24.1,195.1,4.4,9,74.1
2018-06-27 6:00,24.5,210.6,4.1,9,72.1
2018-06-27 7:00,23.4,187.8,3.8,9,80.4
2018-06-27 8:00,23,191.2,3.7,9,84.7
2018-06-27 9:00,23.7,227.6,4.2,9,81.8
2018-06-27 10:00,23.7,212.6,3.4,9,81.7
2018-06-27 11:00,24,205,3.2,9,79.5
2018-06-27 12:00,24.4,200.8,2.8,9,77.1
2018-06-27 13:00,24.3,192.8,2,9,77.6
2018-06-27 14:00,25.7,198.4,2.3,9,72.7
2018-06-27 15:00,27.5,188.1,3.3,9,62.4
2018-06-27 16:00,27.7,205.2,3.7,9,63.2
2018-06-27 17:00,24.8,204,3.7,9,71.9
2018-06-27 18:00,24.9,225,3.2,9,72.3
2018-06-27 19:00,24.8,214.5,2.9,9,72.1
2018-06-27 20:00,24.6,203.7,2,9,76.3
2018-06-27 21:00,24.5,179.4,1.3,9,76.3
2018-06-27 22:00,24.4,185.5,1.9,9,76.4
2018-06-27 23:00,23.9,149.5,1.4,9,78.9
2018-06-28 0:00,23.9,163.1,1.6,82,78.6
2018-06-28 1:00,23,142.9,1.6,82,81.8
2018-06-28 2:00,23.3,177,0.5,82,81.1
2018-06-28 3:00,23.4,198.7,2.1,82,81.9
2018-06-28 4:00,23,199.1,1.3,82,90.2
2018-06-28 5:00,22.8,189.9,2.2,82,92.1
2018-06-28 6:00,21.4,0,0.4,82,90.5
2018-06-28 7:00,19.6,186.2,1.7,82,91.5
2018-06-28 8:00,19.3,325,1.2,82,91.8
2018-06-28 9:00,19,296.1,1,82,91.8
2018-06-28 10:00,18.9,108,0.6,82,91.5
2018-06-28 11:00,19.8,236.1,0.7,82,91.2
2018-06-28 12:00,20.6,169.5,0.7,82,91.1
2018-06-28 13:00,20.7,0,0.3,82,90.8
2018-06-28 14:00,20.5,42,1,82,89.7
2018-06-28 15:00,21.2,113,0.5,82,90
2018-06-28 16:00,21.8,187.8,2.4,82,89.6
2018-06-28 17:00,22.1,193.6,2.6,82,88.6
2018-06-28 18:00,22.3,192.7,2.5,82,87.9
2018-06-28 19:00,22.2,185.5,2.1,82,86.2
2018-06-28 20:00,22.2,184.4,2.8,82,89.3
2018-06-28 21:00,22.2,176.3,0.9,82,88.4
2018-06-28 22:00,22.6,259.3,1.5,82,83.9
2018-06-28 23:00,22.3,188.3,1.8,82,86.3
2018-06-29 0:00,22.1,0,0.3,8.5,85.7
2018-06-29 1:00,21.7,0,0.4,8.5,87.4
2018-06-29 2:00,21.8,170.5,1.1,8.5,88.7
2018-06-29 3:00,21.6,164.6,1.5,8.5,89.5
2018-06-29 4:00,21.5,188.1,0.7,8.5,89.2
2018-06-29 5:00,21.8,158.7,0.5,8.5,89.7
2018-06-29 6:00,21.7,0,0.1,8.5,89.8
2018-06-29 7:00,21.9,185.1,0.7,8.5,89.9
2018-06-29 8:00,22.4,179.3,1.3,8.5,89.7
2018-06-29 9:00,22.7,184.3,2,8.5,87.9
2018-06-29 10:00,23.8,177.1,2.4,8.5,81.3
2018-06-29 11:00,23.4,182.8,2.3,8.5,81.1
2018-06-29 12:00,23.6,189.9,2.5,8.5,81.1
2018-06-29 13:00,25.6,213.8,1.3,8.5,73.6
2018-06-29 14:00,25.4,175.2,3.3,8.5,72.2
2018-06-29 15:00,23.7,161.7,3.5,8.5,79.2
2018-06-29 16:00,23.4,183.3,1.6,8.5,82.3
2018-06-29 17:00,25.3,184.5,1.4,8.5,72.7
2018-06-29 18:00,24.9,185.9,2.9,8.5,73
2018-06-29 19:00,23.6,171.7,2.5,8.5,81.5
2018-06-29 20:00,22.7,192.4,3.5,8.5,86.7
2018-06-29 21:00,22.7,186.6,2.2,8.5,84.4
2018-06-29 22:00,23,167.5,0.5,8.5,81.7
2018-06-29 23:00,22.7,175.5,2.3,8.5,81.4
2018-06-30 0:00,23,186.6,2.4,45,80.6
2018-06-30 1:00,23,214.1,0.5,45,79.5
2018-06-30 2:00,22.6,0,0,45,81.7
2018-06-30 3:00,23,205,0.9,45,78.9
2018-06-30 4:00,22.2,143.4,0.5,45,82.9
2018-06-30 5:00,22.8,165.4,1.1,45,76.6
2018-06-30 6:00,22.1,172.7,1,45,82.8
2018-06-30 7:00,22,0,0,45,86
2018-06-30 8:00,22.3,326.3,0.5,45,85.4
2018-06-30 9:00,22.5,197.5,0.8,45,82.5
2018-06-30 10:00,22.1,158.1,1,45,86.3
2018-06-30 11:00,22.3,152.4,1.4,45,87.3
2018-06-30 12:00,21.5,173.7,3,45,85.5
2018-06-30 13:00,21.4,0,0.4,45,85.4
2018-06-30 14:00,21.1,0,0.2,45,87.4
2018-06-30 15:00,20.9,322.6,1,45,88.2
2018-06-30 16:00,20.4,145.4,0.9,45,88.7
2018-06-30 17:00,20.2,0,0.2,45,88.8
2018-06-30 18:00,20.2,0,0.2,45,87.7
2018-06-30 19:00,20.2,16.5,0.6,45,87.8
2018-06-30 20:00,20.2,0,0.2,45,87.9
2018-06-30 21:00,20,0,0.3,45,88.7
2018-06-30 22:00,19.8,11,0.8,45,88.4
2018-06-30 23:00,19.8,351.1,1,45,87.3
2018-07-01 0:00,19.7,32.2,0.6,18.5,88.9
2018-07-01 1:00,19.7,0,0.2,18.5,87.9
2018-07-01 2:00,19.9,6.1,1.3,18.5,88.8
2018-07-01 3:00,20.1,331.8,1.5,18.5,89
2018-07-01 4:00,20.4,355.3,0.7,18.5,89.3
2018-07-01 5:00,21,95.9,0.8,18.5,89
2018-07-01 6:00,22.1,162.1,1.9,18.5,89.4
2018-07-01 7:00,22.4,164.3,3.2,18.5,89.2
2018-07-01 8:00,22.3,144.8,0.8,18.5,88.4
2018-07-01 9:00,23.2,191.3,2.3,18.5,87.7
2018-07-01 10:00,25.3,176,2.8,18.5,75.5
2018-07-01 11:00,26.7,189.4,4,18.5,69
2018-07-01 12:00,28.6,174.4,3.3,18.5,61.6
2018-07-01 13:00,28.6,187.6,3.5,18.5,62
2018-07-01 14:00,28.5,174.5,3.4,18.5,60.4
2018-07-01 15:00,29.4,191.6,3,18.5,55.6
2018-07-01 16:00,29.1,219.2,2.5,18.5,58.3
2018-07-01 17:00,27.8,171.7,2.6,18.5,61.5
2018-07-01 18:00,27.3,172.1,2.2,18.5,64
2018-07-01 19:00,26,137.9,1.1,18.5,69.4
2018-07-01 20:00,25.2,45,0.5,18.5,72.5
2018-07-01 21:00,25.3,13.3,1,18.5,74.6
2018-07-01 22:00,24.2,34.9,1.4,18.5,80.7
2018-07-01 23:00,24.1,45.2,0.7,18.5,82.3
2018-07-02 0:00,23.9,357.9,1,2.5,82.4
2018-07-02 1:00,23.6,15.7,1.4,2.5,84.4
2018-07-02 2:00,23.6,24.7,0.5,2.5,86.1
2018-07-02 3:00,23.3,127.2,0.7,2.5,85.2
2018-07-02 4:00,23.4,192.6,1.6,2.5,84.7
2018-07-02 5:00,23.6,205.8,1.6,2.5,83.5
2018-07-02 6:00,24.2,195.6,4.7,2.5,80.8
2018-07-02 7:00,24.2,221.4,2.5,2.5,79.4
2018-07-02 8:00,25.4,186.7,3.4,2.5,74.8
2018-07-02 9:00,26.2,193.9,3.9,2.5,68.7
2018-07-02 10:00,27,207.3,3,2.5,62.6
2018-07-02 11:00,28.2,210.5,2.1,2.5,58
2018-07-02 12:00,29.7,201.3,3.9,2.5,51.8
2018-07-02 13:00,30.1,185.3,3.1,2.5,49.2
2018-07-02 14:00,29.2,184.2,3.3,2.5,53.4
2018-07-02 15:00,27.7,178.2,3,2.5,59.5
2018-07-02 16:00,28,167.5,1.4,2.5,59.4
2018-07-02 17:00,27,161.9,1.9,2.5,63.8
2018-07-02 18:00,26.5,164.1,2.3,2.5,64.7
2018-07-02 19:00,26.1,47.1,0.6,2.5,66.2
2018-07-02 20:00,25.3,0,0.2,2.5,71.9
2018-07-02 21:00,25.2,36.5,0.9,2.5,72.1
2018-07-02 22:00,25.3,356.6,0.6,2.5,71.6
2018-07-02 23:00,24.5,32,0.8,2.5,77.2
2018-07-03 0:00,24.2,14.3,0.7,167,78
2018-07-03 1:00,24,86.3,0.7,167,77.8
2018-07-03 2:00,23.4,348.8,1.1,167,80.5
2018-07-03 3:00,23.5,310.5,0.6,167,79.9
2018-07-03 4:00,23.5,12.9,0.6,167,80.4
2018-07-03 5:00,23.8,103.4,1.2,167,80.9
2018-07-03 6:00,23.8,336.1,0.9,167,81.5
2018-07-03 7:00,23.9,3.6,1.9,167,79.5
2018-07-03 8:00,23.4,328.5,2.1,167,82.2
2018-07-03 9:00,22.9,302.3,2.5,167,83.4
2018-07-03 10:00,22.5,327.7,1.9,167,82.2
2018-07-03 11:00,22.5,279.6,2,167,82.5
2018-07-03 12:00,22.2,305.7,2.4,167,82.7
2018-07-03 13:00,22.1,313.5,2.2,167,82.8
2018-07-03 14:00,22.2,346.7,3.2,167,84.3
2018-07-03 15:00,22.1,322.5,2.3,167,84.6
2018-07-03 16:00,22.2,306.1,2.4,167,84.8
2018-07-03 17:00,22.2,289.2,2.4,167,84.9
2018-07-03 18:00,22,311.7,2.4,167,84.6
2018-07-03 19:00,22.6,327.7,3.9,167,82.3
2018-07-03 20:00,22.7,329.6,3.6,167,82.5
2018-07-03 21:00,22.6,348.3,4.2,167,82.5
2018-07-03 22:00,22.6,3.7,4,167,82.5
2018-07-03 23:00,22.6,333.5,3,167,84.6
2018-07-04 0:00,22.6,288.4,0.8,4.5,84
2018-07-04 1:00,22.2,39.9,1.2,4.5,84.9
2018-07-04 2:00,22.6,297.8,2.4,4.5,80.4
2018-07-04 3:00,22.6,271.7,1.9,4.5,78.9
2018-07-04 4:00,22.7,251.8,1.5,4.5,76.8
2018-07-04 5:00,23,284.9,1.4,4.5,76.1
2018-07-04 6:00,23.2,146.6,0.9,4.5,74.6
2018-07-04 7:00,24.2,271.3,1.1,4.5,68
2018-07-04 8:00,25.6,242.1,1,4.5,64.2
2018-07-04 9:00,27.1,223,1.7,4.5,60.4
2018-07-04 10:00,28.7,302.6,1,4.5,56.1
2018-07-04 11:00,29.7,209.9,1.5,4.5,50.5
2018-07-04 12:00,29.1,203.5,2.6,4.5,53.7
2018-07-04 13:00,30.5,182.6,3,4.5,49.5
2018-07-04 14:00,29.3,208.3,2.7,4.5,51.1
2018-07-04 15:00,30.2,173.9,3,4.5,47.2
2018-07-04 16:00,28.8,179,3.7,4.5,50.8
2018-07-04 17:00,27.7,166.2,3.1,4.5,54.9
2018-07-04 18:00,26.7,184.9,3.5,4.5,58.4
2018-07-04 19:00,25.7,199.5,2.3,4.5,64.8
2018-07-04 20:00,25.3,176.7,1.6,4.5,71.1
2018-07-04 21:00,24.6,73.9,0.7,4.5,74.3
2018-07-04 22:00,23.8,169.1,1.8,4.5,80.5
2018-07-04 23:00,23.5,183.1,1.6,4.5,82.7
2018-07-05 0:00,23.6,174.7,0.7,5,82.6
2018-07-05 1:00,23.4,0,0.3,5,83.1
2018-07-05 2:00,23.3,68.5,0.6,5,84.5
2018-07-05 3:00,23.4,84.2,0.7,5,83.9
2018-07-05 4:00,23.4,140.7,0.5,5,83.5
2018-07-05 5:00,22.8,309.5,0.7,5,86
2018-07-05 6:00,22.5,343.1,0.8,5,87.4
2018-07-05 7:00,22.4,300.5,0.7,5,87.5
2018-07-05 8:00,22.4,34.3,0.5,5,86.3
2018-07-05 9:00,22.6,26.2,0.6,5,84.8
2018-07-05 10:00,22.6,0,0.3,5,84.8
2018-07-05 11:00,23.4,193.2,0.5,5,86.3
2018-07-05 12:00,23.6,0,0.3,5,85.7
2018-07-05 13:00,23.4,0,0.2,5,84.5
2018-07-05 14:00,23.9,359.7,1.4,5,84.5
2018-07-05 15:00,25,341,1,5,76.4
2018-07-05 16:00,24,78,0.9,5,77.7
2018-07-05 17:00,23.9,174.7,0.7,5,77.5
2018-07-05 18:00,23.1,321.1,0.8,5,77.8
2018-07-05 19:00,22.4,167.1,0.8,5,81
2018-07-05 20:00,22.2,130.1,0.7,5,83.4
2018-07-05 21:00,22.4,209.7,1,5,78.1
2018-07-05 22:00,22.1,13,1,5,78.1
2018-07-05 23:00,21.3,22.5,0.7,5,84.1
2018-07-06 0:00,21.2,14.1,0.6,5,84.7
2018-07-06 1:00,21.3,14.7,1,5,83.8
2018-07-06 2:00,21.3,326.6,0.9,5,83.4
2018-07-06 3:00,21.2,6.9,1.3,5,84.1
2018-07-06 4:00,20.7,6.9,1,5,86.5
2018-07-06 5:00,20.8,338.7,0.8,5,85.7
2018-07-06 6:00,21,9.6,1.6,5,84.1
2018-07-06 7:00,21.1,358.9,1.3,5,83.6
2018-07-06 8:00,21.3,318.5,1.2,5,82.5
2018-07-06 9:00,21.2,241.9,1,5,83.6
2018-07-06 10:00,21,185.1,0.7,5,86.5
2018-07-06 11:00,21.1,263.7,0.9,5,85.7
2018-07-06 12:00,20.9,6.3,1.9,5,84.5
2018-07-06 13:00,21.1,1.5,2.1,5,85.2
2018-07-06 14:00,20.9,346.8,1.3,5,84.2
2018-07-06 15:00,20.4,356.2,1.4,5,81.8
2018-07-06 16:00,19.9,32.6,2.6,5,82.1
2018-07-06 17:00,19.8,25.9,1.5,5,80.5
2018-07-06 18:00,20.1,11.4,1.1,5,78.9
2018-07-06 19:00,19.7,315,1.9,5,77
2018-07-06 20:00,19.6,25.1,2.3,5,74.1
2018-07-06 21:00,19.4,288.4,1.2,5,73.5
2018-07-06 22:00,19.4,114.1,1.1,5,71.3
2018-07-06 23:00,19.4,5.4,1.5,5,70.4
2018-07-07 0:00,19.2,76.5,1.1,0,70
2018-07-07 1:00,19,7.1,1.1,0,70.1
2018-07-07 2:00,18.6,356.9,1.7,0,72.9
2018-07-07 3:00,18.7,19,1.5,0,71.6
2018-07-07 4:00,18.6,24,1.5,0,71.5
2018-07-07 5:00,18.4,5.8,2.3,0,73
2018-07-07 6:00,18.1,6.5,2.5,0,73.5
2018-07-07 7:00,18.6,10,2.3,0,70.9
2018-07-07 8:00,18.9,11.7,2.1,0,71
2018-07-07 9:00,19.6,4.6,2.7,0,65.5
2018-07-07 10:00,19.7,351.8,3.1,0,65.9
2018-07-07 11:00,19.6,5.5,3.1,0,68.1
2018-07-07 12:00,21.6,346,2.2,0,61.9
2018-07-07 13:00,21,355.7,3.5,0,59.8
2018-07-07 14:00,21.3,4,2.4,0,57.9
2018-07-07 15:00,21.7,356.9,1.4,0,57.3
2018-07-07 16:00,21.1,5.2,2.2,0,58.7
2018-07-07 17:00,20,1,1.9,0,62.9
2018-07-07 18:00,19.6,318.1,1.5,0,63.4
2018-07-07 19:00,19,1.6,1.7,0,63.2
2018-07-07 20:00,18.6,44.2,1.9,0,62.8
2018-07-07 21:00,18.4,2.2,1.1,0,65.8
2018-07-07 22:00,18.3,20.9,2,0,68.5
2018-07-07 23:00,18.1,12.4,2,0,70
2018-07-08 0:00,17.9,18.5,1.7,0,69.9
2018-07-08 1:00,17.8,7.3,2.3,0,71.1
2018-07-08 2:00,17.1,20.1,1.8,0,75.4
2018-07-08 3:00,17.5,13,1.7,0,73.8
2018-07-08 4:00,17.5,2.8,2.7,0,73.1
2018-07-08 5:00,17.1,3.9,2.9,0,75.4
2018-07-08 6:00,17.4,17.8,2.1,0,72.3
2018-07-08 7:00,17.9,5.7,2.1,0,71
2018-07-08 8:00,18.2,5.7,2,0,70.4
2018-07-08 9:00,18.5,12,2.3,0,69.6
2018-07-08 10:00,19.1,16.8,2.2,0,66.9
2018-07-08 11:00,20.1,358.2,3.2,0,64.2
2018-07-08 12:00,20.7,0.4,2.6,0,65
2018-07-08 13:00,21.3,353.7,2.8,0,62.9
2018-07-08 14:00,20.9,1.4,2.6,0,65.2
2018-07-08 15:00,20,0.2,3.2,0,67
2018-07-08 16:00,19.6,10.9,2.4,0,69.1
2018-07-08 17:00,19.4,356.8,2.7,0,70
2018-07-08 18:00,19,6.6,2.4,0,70.7
2018-07-08 19:00,18.8,356.6,2.3,0,71.5
2018-07-08 20:00,18.8,5.9,1.9,0,72.9
2018-07-08 21:00,18.8,5.1,2.1,0,72.9
2018-07-08 22:00,18.7,11.2,2.4,0,73.9
2018-07-08 23:00,18.2,359.3,2.2,0,78.6
2018-07-09 0:00,18,359.6,2.3,4,80.2
2018-07-09 1:00,18.1,17.4,2,4,78.8
2018-07-09 2:00,18.1,7.8,2.2,4,81.3
2018-07-09 3:00,17.7,1,1.9,4,84.1
2018-07-09 4:00,17.9,17.1,1.6,4,83
2018-07-09 5:00,18,9.4,2.6,4,84.8
2018-07-09 6:00,18,19.4,1.9,4,84.7
2018-07-09 7:00,18.2,20.6,1.3,4,84.3
2018-07-09 8:00,18.2,8.3,2.2,4,85.4
2018-07-09 9:00,18.7,15.6,2.1,4,85.1
2018-07-09 10:00,18.9,20,1.3,4,85.6
2018-07-09 11:00,18.9,37.9,1.3,4,85.5
2018-07-09 12:00,19.5,32.6,1.2,4,86
2018-07-09 13:00,19.4,42.1,0.9,4,84.8
2018-07-09 14:00,20.3,15.1,1,4,83.2
2018-07-09 15:00,20.9,13.1,1.1,4,81.2
2018-07-09 16:00,21,19.7,1.2,4,79.6
2018-07-09 17:00,21.3,1.6,1.1,4,77.1
2018-07-09 18:00,20.8,10.6,1.6,4,78.3
2018-07-09 19:00,20.3,327.3,1,4,79.8
2018-07-09 20:00,20.3,273.3,0.7,4,80.1
2018-07-09 21:00,20,14.8,0.7,4,81.5
2018-07-09 22:00,20,65.4,0.6,4,81.2
2018-07-09 23:00,19.7,64.5,0.6,4,82.3
2018-07-10 0:00,19.6,0,0.2,0,84.1
2018-07-10 1:00,19.4,0,0.3,0,83.6
2018-07-10 2:00,19.2,0,0.4,0,84.5
2018-07-10 3:00,19.4,21.2,0.7,0,84.4
2018-07-10 4:00,19.3,18.2,1.2,0,83.8
2018-07-10 5:00,19.7,4.1,0.7,0,83.2
2018-07-10 6:00,20,0,0.7,0,81.1
2018-07-10 7:00,20.9,351.2,0.5,0,79.2
2018-07-10 8:00,22.1,0,0.2,0,77.1
2018-07-10 9:00,23.3,348.8,0.8,0,74.2
2018-07-10 10:00,25.9,188.8,1,0,65.5
2018-07-10 11:00,26.9,225.5,0.6,0,62.8
2018-07-10 12:00,29.1,189.4,2.2,0,59.9
2018-07-10 13:00,27.5,151.9,3.9,0,60.6
2018-07-10 14:00,27.9,156,3.4,0,58.7
2018-07-10 15:00,27,158.6,3.4,0,60.4
2018-07-10 16:00,26.9,158.3,2,0,62.6
2018-07-10 17:00,27.4,155.4,2.5,0,62.5
2018-07-10 18:00,27,175.4,2.3,0,61.4
2018-07-10 19:00,26.1,173.8,2,0,65.7
2018-07-10 20:00,24.7,125.2,0.5,0,75.6
2018-07-10 21:00,24.6,41.9,0.6,0,77.2
2018-07-10 22:00,24.7,12.8,1.3,0,77
2018-07-10 23:00,24.2,24,0.8,0,80.2
2018-07-11 0:00,23.6,111.8,0.9,0,80.5
2018-07-11 1:00,23,114.5,0.6,0,80.9
2018-07-11 2:00,22.5,0,0.1,0,84.2
2018-07-11 3:00,22.1,6.9,0.7,0,84.8
2018-07-11 4:00,22.7,0,0.3,0,82.5
2018-07-11 5:00,22.2,19,0.6,0,82.9
2018-07-11 6:00,22.5,1.4,0.5,0,84.2
2018-07-11 7:00,24,0,0.2,0,78.4
2018-07-11 8:00,25.2,345.3,0.5,0,72.4
2018-07-11 9:00,27.5,179.3,0.5,0,63.1
2018-07-11 10:00,29.7,161.1,1.3,0,56.3
2018-07-11 11:00,31,149.7,1.2,0,56.3
2018-07-11 12:00,31.7,209.9,3,0,47.5
2018-07-11 13:00,31.7,194.6,3.7,0,46.4
2018-07-11 14:00,32.2,229.2,2.7,0,46.3
2018-07-11 15:00,32.1,225.4,1.7,0,49.1
2018-07-11 16:00,32.2,217.6,2.3,0,46.2
2018-07-11 17:00,30.7,202.7,2.4,0,48.2
2018-07-11 18:00,31.1,196.4,2.4,0,48.1
2018-07-11 19:00,29.1,229.1,1.4,0,56.1
2018-07-11 20:00,28,230.8,1,0,60.3
2018-07-11 21:00,27.6,221,1.4,0,63.3
